                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    161,                 0.3976,                0.23254,                0.78806,                0.99065,                0.97488,                0.99398,                0.93244,                0.30533,                 0.1765,                0.76665,              0.0092129,              0.0092129,              0.0092129
                    162,                0.39907,                0.23271,                0.78759,                0.99076,                0.95917,                0.98266,                0.92056,                 0.3052,                0.17642,                0.76665,               0.009208,               0.009208,               0.009208
                    163,                0.39825,                0.23238,                0.78809,                0.99079,                0.93817,                0.96427,                0.90384,                 0.3051,                0.17654,                0.76665,              0.0092031,              0.0092031,              0.0092031
                    164,                0.39893,                0.23302,                 0.7881,                0.99133,                0.97438,                0.99398,                0.93249,                0.30492,                0.17641,                0.76664,              0.0091981,              0.0091981,              0.0091981
                    165,                0.39732,                 0.2314,                0.78755,                0.99054,                0.97488,                0.99399,                0.93248,                0.30461,                0.17641,                0.76665,              0.0091932,              0.0091932,              0.0091932
                    166,                0.39814,                0.23271,                0.78795,                0.99029,                0.97488,                0.99399,                0.93253,                0.30446,                0.17634,                0.76662,              0.0091882,              0.0091882,              0.0091882
                    167,                0.39845,                0.23303,                 0.7872,                0.99038,                0.97484,                0.99399,                0.93259,                0.30438,                0.17634,                0.76662,              0.0091833,              0.0091833,              0.0091833
                    168,                0.39667,                0.23175,                0.78759,                 0.9902,                0.97493,                  0.994,                0.93271,                0.30394,                0.17592,                0.76664,              0.0091783,              0.0091783,              0.0091783
                    169,                0.39771,                0.23243,                0.78807,                0.98992,                0.97559,                0.99399,                0.93265,                0.30366,                0.17594,                0.76663,              0.0091734,              0.0091734,              0.0091734
                    170,                0.39676,                0.23143,                0.78813,                0.98978,                0.97572,                  0.994,                0.93268,                0.30335,                 0.1757,                 0.7666,              0.0091684,              0.0091684,              0.0091684
                    171,                0.39648,                0.23187,                0.78767,                0.98977,                 0.9758,                0.99399,                0.93264,                0.30304,                0.17556,                 0.7666,              0.0091635,              0.0091635,              0.0091635
                    172,                0.39681,                0.23276,                0.78806,                0.98989,                0.97567,                  0.994,                0.93263,                0.30275,                0.17515,                0.76659,              0.0091585,              0.0091585,              0.0091585
                    173,                0.39773,                0.23212,                0.78791,                 0.9899,                0.97576,                0.99398,                0.93324,                0.30236,                0.17516,                0.76659,              0.0091535,              0.0091535,              0.0091535
                    174,                0.39759,                 0.2325,                0.78773,                0.98992,                0.97583,                0.99397,                0.93324,                0.30223,                0.17516,                0.76657,              0.0091486,              0.0091486,              0.0091486
                    175,                0.39785,                0.23227,                0.78758,                0.98991,                0.97584,                0.99399,                0.93376,                0.30169,                0.17511,                0.76655,              0.0091436,              0.0091436,              0.0091436
                    176,                0.39574,                  0.231,                0.78738,                0.98992,                  0.976,                  0.994,                0.93397,                0.30136,                0.17497,                0.76653,              0.0091387,              0.0091387,              0.0091387
                    177,                0.39721,                0.23248,                0.78761,                0.98996,                0.97609,                  0.994,                 0.9339,                0.30111,                0.17509,                0.76652,              0.0091337,              0.0091337,              0.0091337
                    178,                0.39595,                0.23102,                0.78777,                0.98996,                0.97609,                0.99399,                0.93409,                0.30097,                0.17538,                0.76652,              0.0091288,              0.0091288,              0.0091288
                    179,                0.39701,                0.23169,                0.78775,                0.98971,                0.97615,                0.99399,                0.93412,                0.30081,                0.17526,                 0.7665,              0.0091239,              0.0091239,              0.0091239
                    180,                0.39549,                0.23097,                 0.7877,                0.98964,                0.97638,                0.99398,                 0.9342,                0.30052,                0.17539,                0.76648,              0.0091189,              0.0091189,              0.0091189
                    181,                0.39655,                0.23149,                0.78745,                0.98943,                0.97663,                0.99397,                0.93423,                0.30024,                 0.1754,                0.76648,              0.0091139,              0.0091139,              0.0091139
                    182,                0.39616,                 0.2311,                0.78744,                0.98951,                0.97662,                0.99397,                0.93429,                0.29988,                0.17515,                0.76644,               0.009109,               0.009109,               0.009109
                    183,                0.39617,                0.23143,                0.78719,                0.99008,                0.97571,                0.99397,                 0.9343,                0.29963,                0.17516,                0.76643,              0.0091041,              0.0091041,              0.0091041
                    184,                0.39594,                0.23111,                0.78741,                0.98963,                0.97649,                0.99396,                0.93441,                0.29944,                0.17516,                0.76641,              0.0090991,              0.0090991,              0.0090991
                    185,                0.39433,                0.23025,                0.78715,                0.98951,                0.97654,                0.99396,                0.93448,                0.29905,                0.17513,                 0.7664,              0.0090942,              0.0090942,              0.0090942
                    186,                0.39465,                 0.2315,                0.78726,                0.99008,                0.97572,                0.99395,                0.93445,                0.29884,                0.17513,                0.76635,              0.0090892,              0.0090892,              0.0090892
                    187,                0.39425,                0.23059,                0.78744,                0.99004,                0.97563,                0.99394,                0.93452,                0.29853,                0.17485,                0.76632,              0.0090843,              0.0090843,              0.0090843
                    188,                0.39381,                 0.2301,                0.78745,                0.99037,                0.97545,                0.99394,                0.93494,                0.29823,                0.17476,                 0.7663,              0.0090793,              0.0090793,              0.0090793
                    189,                0.39553,                 0.2307,                 0.7878,                0.99078,                0.97509,                0.99394,                0.93492,                  0.298,                0.17465,                0.76627,              0.0090744,              0.0090744,              0.0090744
                    190,                0.39466,                0.23041,                0.78736,                0.99254,                0.97326,                0.99393,                0.93493,                0.29778,                0.17468,                0.76626,              0.0090694,              0.0090694,              0.0090694
                    191,                0.39486,                0.23064,                0.78754,                 0.9925,                0.97326,                0.99393,                0.93491,                0.29753,                0.17485,                0.76623,              0.0090644,              0.0090644,              0.0090644
                    192,                0.39401,                0.22972,                0.78727,                 0.9926,                0.97326,                0.99393,                0.93504,                0.29721,                0.17483,                0.76621,              0.0090595,              0.0090595,              0.0090595
                    193,                0.39443,                0.23048,                0.78683,                 0.9925,                0.97334,                0.99394,                0.93511,                0.29696,                0.17493,                0.76618,              0.0090545,              0.0090545,              0.0090545
                    194,                0.39375,                0.23006,                0.78714,                0.99302,                0.97322,                0.99395,                0.93516,                0.29695,                0.17515,                0.76614,              0.0090496,              0.0090496,              0.0090496
                    195,                0.39364,                0.22979,                0.78738,                0.99314,                0.97318,                0.99395,                0.93512,                0.29693,                0.17555,                0.76612,              0.0090446,              0.0090446,              0.0090446
                    196,                0.39383,                0.23006,                0.78676,                0.99317,                 0.9732,                0.99396,                0.93505,                0.29682,                0.17569,                0.76611,              0.0090397,              0.0090397,              0.0090397
                    197,                0.39522,                0.23053,                0.78714,                0.99275,                0.97343,                0.99395,                0.93501,                0.29677,                0.17585,                0.76609,              0.0090347,              0.0090347,              0.0090347
                    198,                0.39408,                0.23035,                0.78751,                0.99287,                0.97343,                0.99396,                0.93525,                0.29674,                 0.1762,                0.76607,              0.0090298,              0.0090298,              0.0090298
                    199,                0.39213,                0.22909,                0.78742,                0.99283,                0.97339,                0.99397,                0.93541,                0.29661,                0.17645,                0.76605,              0.0090248,              0.0090248,              0.0090248
                    200,                0.39347,                0.22984,                0.78742,                0.99279,                0.97341,                0.99396,                0.93537,                0.29653,                0.17665,                0.76604,              0.0090199,              0.0090199,              0.0090199
                    201,                0.39476,                0.23037,                0.78764,                0.99278,                0.97335,                0.99396,                0.93542,                0.29629,                0.17634,                0.76603,              0.0090149,              0.0090149,              0.0090149
                    202,                0.39378,                0.22997,                0.78742,                0.99252,                0.97351,                0.99396,                0.93537,                0.29627,                0.17655,                0.76602,                0.00901,                0.00901,                0.00901
                    203,                0.39302,                 0.2291,                0.78687,                0.99243,                 0.9736,                0.99396,                0.93535,                0.29618,                0.17665,                0.76601,              0.0090051,              0.0090051,              0.0090051
                    204,                0.39275,                0.22976,                0.78735,                0.99268,                0.97343,                0.99396,                 0.9354,                0.29605,                0.17673,                0.76598,              0.0090001,              0.0090001,              0.0090001
                    205,                0.39299,                0.22939,                0.78732,                0.99278,                0.97339,                0.99396,                0.93544,                 0.2959,                0.17674,                0.76598,              0.0089952,              0.0089952,              0.0089952
                    206,                0.39366,                0.22987,                0.78748,                0.99285,                0.97339,                0.99397,                0.93537,                0.29575,                0.17667,                0.76598,              0.0089902,              0.0089902,              0.0089902
                    207,                0.39368,                0.22975,                0.78738,                0.99292,                0.97338,                0.99397,                 0.9354,                0.29547,                0.17656,                0.76598,              0.0089853,              0.0089853,              0.0089853
                    208,                0.39283,                0.22913,                0.78726,                0.99308,                0.97334,                0.99395,                0.93541,                0.29537,                0.17637,                0.76597,              0.0089803,              0.0089803,              0.0089803
                    209,                0.39281,                0.22937,                0.78787,                0.99309,                0.97339,                0.99395,                0.93546,                0.29512,                0.17601,                0.76597,              0.0089753,              0.0089753,              0.0089753
                    210,                0.39208,                0.22889,                0.78748,                0.99332,                 0.9733,                0.99395,                 0.9357,                0.29475,                0.17559,                0.76597,              0.0089704,              0.0089704,              0.0089704
                    211,                0.39189,                0.22864,                0.78709,                0.99334,                0.97302,                0.99395,                0.93575,                0.29455,                0.17572,                0.76597,              0.0089654,              0.0089654,              0.0089654
                    212,                0.39225,                0.22884,                0.78762,                0.99319,                0.97335,                0.99395,                 0.9358,                 0.2944,                0.17563,                0.76595,              0.0089605,              0.0089605,              0.0089605
                    213,                0.39268,                0.22927,                 0.7872,                0.99296,                0.97349,                0.99395,                0.93577,                0.29408,                 0.1752,                0.76595,              0.0089555,              0.0089555,              0.0089555
                    214,                0.39227,                0.22946,                0.78717,                  0.993,                0.97347,                0.99395,                0.93583,                0.29389,                0.17486,                0.76594,              0.0089506,              0.0089506,              0.0089506
                    215,                0.39236,                 0.2291,                0.78734,                0.99289,                 0.9733,                0.99395,                0.93591,                0.29348,                 0.1743,                0.76595,              0.0089456,              0.0089456,              0.0089456
                    216,                0.39167,                0.22813,                0.78703,                0.99278,                0.97339,                0.99396,                0.93593,                 0.2932,                0.17387,                0.76592,              0.0089407,              0.0089407,              0.0089407
                    217,                0.39103,                0.22844,                0.78709,                0.99287,                0.97334,                0.99395,                0.93644,                0.29291,                0.17355,                0.76589,              0.0089358,              0.0089358,              0.0089358
                    218,                0.39177,                 0.2294,                0.78721,                0.99281,                0.97339,                0.99395,                0.93647,                0.29266,                0.17328,                0.76589,              0.0089308,              0.0089308,              0.0089308
                    219,                0.39146,                0.22801,                0.78746,                0.99287,                0.97351,                0.99395,                0.93654,                0.29243,                0.17313,                0.76589,              0.0089258,              0.0089258,              0.0089258
                    220,                0.39029,                0.22776,                0.78684,                0.99315,                0.97343,                0.99397,                0.93668,                0.29229,                0.17309,                0.76587,              0.0089209,              0.0089209,              0.0089209
                    221,                0.39083,                0.22786,                0.78686,                0.99245,                0.97385,                0.99395,                0.93663,                0.29225,                0.17303,                0.76586,              0.0089159,              0.0089159,              0.0089159
                    222,                0.39088,                0.22823,                0.78742,                0.99246,                0.97377,                0.99395,                0.93665,                0.29194,                0.17255,                0.76584,               0.008911,               0.008911,               0.008911
                    223,                0.39166,                0.22914,                0.78719,                0.99263,                0.97364,                0.99396,                0.93669,                0.29172,                0.17234,                0.76584,              0.0089061,              0.0089061,              0.0089061
                    224,                0.39166,                0.22893,                0.78728,                0.99285,                0.97368,                0.99394,                0.93664,                0.29148,                0.17181,                0.76583,              0.0089011,              0.0089011,              0.0089011
                    225,                0.39196,                0.22909,                 0.7872,                0.99279,                0.97369,                0.99393,                0.93678,                0.29123,                0.17141,                0.76583,              0.0088962,              0.0088962,              0.0088962
                    226,                0.39073,                0.22852,                 0.7875,                 0.9929,                0.97368,                0.99393,                0.93682,                0.29101,                 0.1709,                0.76582,              0.0088912,              0.0088912,              0.0088912
                    227,                 0.3911,                0.22779,                0.78719,                0.99275,                0.97374,                0.99394,                0.93676,                0.29071,                0.17064,                0.76579,              0.0088863,              0.0088863,              0.0088863
                    228,                0.39253,                0.22901,                0.78737,                 0.9933,                0.97348,                0.99394,                0.93687,                0.29043,                0.17018,                0.76579,              0.0088813,              0.0088813,              0.0088813
                    229,                0.39008,                 0.2279,                0.78741,                0.99334,                0.97339,                0.99394,                 0.9369,                0.29026,                0.16997,                0.76578,              0.0088763,              0.0088763,              0.0088763
                    230,                0.39042,                0.22854,                0.78626,                0.99292,                0.97374,                0.99393,                0.93691,                0.29008,                0.16993,                0.76576,              0.0088714,              0.0088714,              0.0088714
                    231,                0.39044,                0.22821,                0.78723,                0.99298,                0.97372,                0.99391,                0.93686,                0.28991,                0.16978,                0.76575,              0.0088664,              0.0088664,              0.0088664
                    232,                0.39096,                0.22807,                0.78689,                  0.993,                0.97387,                0.99393,                0.93691,                0.28978,                 0.1694,                0.76574,              0.0088615,              0.0088615,              0.0088615
                    233,                0.39019,                0.22866,                0.78711,                0.99288,                0.97386,                0.99393,                0.93692,                0.28962,                0.16924,                0.76573,              0.0088565,              0.0088565,              0.0088565
                    234,                0.38952,                0.22778,                0.78685,                0.99292,                0.97407,                0.99394,                0.93688,                0.28958,                0.16915,                0.76573,              0.0088516,              0.0088516,              0.0088516
                    235,                0.38905,                0.22696,                0.78682,                0.99278,                0.97397,                0.99393,                0.93698,                 0.2894,                0.16917,                0.76573,              0.0088466,              0.0088466,              0.0088466
                    236,                0.38918,                0.22746,                0.78685,                0.99275,                0.97399,                0.99392,                0.93694,                 0.2893,                0.16882,                0.76571,              0.0088417,              0.0088417,              0.0088417
                    237,                0.38973,                0.22789,                0.78717,                0.99271,                0.97395,                0.99392,                0.93693,                0.28914,                0.16869,                0.76572,              0.0088368,              0.0088368,              0.0088368
                    238,                0.38998,                0.22761,                0.78678,                0.99269,                0.97401,                0.99393,                0.93691,                0.28889,                0.16791,                0.76571,              0.0088318,              0.0088318,              0.0088318
                    239,                0.38936,                0.22779,                0.78674,                0.99196,                 0.9746,                0.99392,                0.93702,                0.28861,                0.16724,                0.76569,              0.0088268,              0.0088268,              0.0088268
                    240,                0.38951,                 0.2276,                0.78705,                0.99221,                0.97442,                0.99392,                0.93734,                0.28845,                0.16663,                0.76569,              0.0088219,              0.0088219,              0.0088219
                    241,                0.39078,                0.22846,                0.78701,                0.99239,                0.97439,                0.99391,                0.93749,                0.28831,                0.16623,                0.76568,               0.008817,               0.008817,               0.008817
                    242,                   0.39,                0.22763,                0.78616,                0.99191,                0.97468,                0.99392,                0.93755,                 0.2882,                0.16603,                0.76568,               0.008812,               0.008812,               0.008812
                    243,                0.38975,                 0.2276,                 0.7869,                  0.992,                0.97468,                0.99393,                0.93715,                0.28805,                0.16588,                0.76568,              0.0088071,              0.0088071,              0.0088071
                    244,                0.38906,                0.22776,                0.78684,                0.99209,                0.97464,                0.99392,                 0.9375,                0.28803,                0.16605,                0.76565,              0.0088021,              0.0088021,              0.0088021
                    245,                 0.3883,                0.22643,                0.78659,                0.99221,                0.97455,                0.99393,                0.93698,                0.28802,                0.16624,                0.76565,              0.0087972,              0.0087972,              0.0087972
                    246,                 0.3903,                0.22937,                0.78662,                0.99209,                0.97472,                0.99391,                0.93738,                0.28798,                0.16641,                0.76564,              0.0087922,              0.0087922,              0.0087922
                    247,                0.38889,                0.22692,                0.78682,                0.99196,                0.97495,                0.99391,                0.93752,                0.28804,                0.16621,                0.76563,              0.0087872,              0.0087872,              0.0087872
                    248,                0.38792,                0.22667,                0.78684,                0.99095,                0.97576,                0.99389,                0.93747,                0.28781,                 0.1657,                0.76562,              0.0087823,              0.0087823,              0.0087823
                    249,                0.38806,                0.22764,                0.78698,                0.99095,                 0.9758,                0.99394,                0.93752,                0.28765,                0.16521,                 0.7656,              0.0087774,              0.0087774,              0.0087774
                    250,                0.38817,                0.22615,                0.78631,                 0.9913,                0.97554,                0.99393,                0.93756,                0.28769,                0.16534,                0.76558,              0.0087724,              0.0087724,              0.0087724
                    251,                0.38791,                0.22711,                0.78693,                0.99134,                 0.9754,                0.99392,                0.93731,                0.28761,                0.16529,                0.76558,              0.0087674,              0.0087674,              0.0087674
                    252,                0.38853,                0.22652,                0.78702,                0.99139,                0.97547,                 0.9939,                0.93694,                 0.2877,                0.16539,                0.76557,              0.0087625,              0.0087625,              0.0087625
                    253,                0.38744,                0.22584,                0.78647,                0.99147,                0.97547,                 0.9939,                  0.937,                0.28754,                0.16551,                0.76556,              0.0087576,              0.0087576,              0.0087576
                    254,                0.38726,                0.22615,                0.78715,                0.99138,                0.97558,                 0.9939,                0.93716,                0.28765,                0.16567,                0.76555,              0.0087526,              0.0087526,              0.0087526
                    255,                0.38822,                0.22694,                0.78732,                 0.9916,                0.97538,                0.99391,                0.93701,                0.28751,                0.16573,                0.76554,              0.0087476,              0.0087476,              0.0087476
                    256,                0.38898,                 0.2268,                0.78655,                0.99146,                0.97571,                0.99391,                0.93732,                0.28743,                0.16563,                0.76554,              0.0087427,              0.0087427,              0.0087427
                    257,                0.38757,                0.22602,                0.78707,                0.99139,                0.97563,                0.99392,                0.93741,                0.28743,                0.16556,                0.76552,              0.0087378,              0.0087378,              0.0087378
                    258,                0.38716,                0.22631,                0.78633,                0.99143,                0.97563,                0.99394,                0.93738,                0.28738,                0.16564,                0.76551,              0.0087328,              0.0087328,              0.0087328
                    259,                0.38876,                0.22747,                0.78674,                0.99142,                0.97562,                0.99391,                0.93744,                0.28739,                0.16545,                0.76551,              0.0087278,              0.0087278,              0.0087278
                    260,                0.38739,                0.22616,                0.78716,                0.99109,                0.97592,                0.99391,                0.93743,                0.28715,                0.16484,                0.76551,              0.0087229,              0.0087229,              0.0087229
                    261,                0.38683,                0.22639,                0.78662,                0.99117,                0.97579,                0.99392,                0.93734,                0.28689,                0.16419,                0.76552,               0.008718,               0.008718,               0.008718
                    262,                0.38722,                 0.2258,                0.78631,                0.99118,                0.97584,                0.99392,                0.93701,                0.28664,                0.16406,                 0.7655,               0.008713,               0.008713,               0.008713
                    263,                0.38789,                0.22655,                0.78644,                 0.9911,                0.97588,                0.99393,                0.93707,                0.28662,                0.16359,                0.76549,              0.0087081,              0.0087081,              0.0087081
                    264,                0.38685,                0.22662,                0.78686,                0.99096,                0.97587,                0.99393,                0.93716,                0.28646,                0.16327,                0.76547,              0.0087031,              0.0087031,              0.0087031
                    265,                  0.387,                0.22632,                 0.7872,                0.99106,                0.97576,                0.99392,                0.93712,                0.28636,                0.16319,                0.76546,              0.0086981,              0.0086981,              0.0086981
                    266,                0.38738,                0.22686,                0.78655,                0.99142,                0.97531,                0.99392,                0.93716,                0.28623,                0.16296,                0.76545,              0.0086932,              0.0086932,              0.0086932
                    267,                0.38602,                0.22644,                 0.7865,                0.99155,                 0.9753,                0.99392,                 0.9373,                0.28603,                0.16299,                0.76543,              0.0086882,              0.0086882,              0.0086882
                    268,                0.38662,                0.22594,                0.78661,                0.99171,                0.97518,                0.99391,                0.93797,                0.28595,                 0.1629,                0.76541,              0.0086833,              0.0086833,              0.0086833
                    269,                0.38616,                0.22638,                  0.786,                0.99206,                0.97484,                0.99391,                  0.937,                0.28591,                0.16256,                0.76539,              0.0086783,              0.0086783,              0.0086783
                    270,                0.38617,                0.22528,                0.78621,                0.99209,                0.97467,                0.99391,                0.93703,                 0.2856,                0.16262,                0.76537,              0.0086734,              0.0086734,              0.0086734
                    271,                0.38659,                0.22616,                0.78608,                0.99204,                0.97479,                0.99391,                0.93706,                0.28567,                0.16282,                0.76536,              0.0086684,              0.0086684,              0.0086684
                    272,                0.38696,                0.22618,                0.78632,                0.99204,                0.97482,                 0.9939,                0.93752,                0.28546,                0.16264,                0.76534,              0.0086635,              0.0086635,              0.0086635
                    273,                0.38568,                0.22548,                0.78652,                0.99209,                0.97478,                0.99389,                0.93759,                0.28545,                0.16271,                0.76531,              0.0086586,              0.0086586,              0.0086586
                    274,                0.38738,                0.22624,                0.78682,                0.99236,                0.97439,                 0.9939,                0.93705,                0.28544,                0.16281,                 0.7653,              0.0086536,              0.0086536,              0.0086536
                    275,                0.38699,                0.22592,                0.78658,                0.99267,                0.97385,                0.99388,                0.93703,                 0.2855,                0.16326,                0.76526,              0.0086486,              0.0086486,              0.0086486
                    276,                0.38614,                0.22616,                0.78575,                0.99258,                0.97405,                0.99389,                0.93758,                0.28529,                0.16296,                0.76525,              0.0086437,              0.0086437,              0.0086437
                    277,                0.38747,                0.22611,                0.78651,                0.99245,                0.97405,                0.99388,                0.93749,                0.28516,                0.16289,                0.76523,              0.0086388,              0.0086388,              0.0086388
                    278,                0.38695,                0.22625,                0.78648,                0.99254,                0.97372,                0.99388,                0.93741,                0.28509,                 0.1632,                0.76521,              0.0086338,              0.0086338,              0.0086338
                    279,                0.38573,                0.22544,                0.78615,                0.99279,                0.97355,                0.99385,                0.93749,                  0.285,                0.16312,                0.76519,              0.0086288,              0.0086288,              0.0086288
                    280,                0.38454,                0.22465,                0.78669,                 0.9938,                0.97316,                0.99386,                0.93744,                  0.285,                0.16332,                0.76519,              0.0086239,              0.0086239,              0.0086239
                    281,                0.38557,                0.22488,                0.78648,                 0.9939,                0.97306,                0.99385,                0.93747,                0.28491,                0.16325,                0.76521,               0.008619,               0.008619,               0.008619
                    282,                0.38408,                0.22488,                0.78666,                0.99388,                0.97304,                0.99387,                0.93748,                0.28484,                 0.1633,                0.76519,               0.008614,               0.008614,               0.008614
                    283,                0.38517,                0.22517,                0.78645,                0.99394,                0.97306,                0.99387,                0.93751,                0.28462,                0.16301,                0.76521,              0.0086091,              0.0086091,              0.0086091
                    284,                0.38471,                0.22492,                0.78646,                0.99386,                0.97314,                0.99386,                0.93747,                0.28465,                 0.1629,                 0.7652,              0.0086041,              0.0086041,              0.0086041
                    285,                0.38486,                0.22496,                0.78668,                0.99399,                0.97306,                0.99386,                0.93752,                 0.2847,                0.16299,                 0.7652,              0.0085992,              0.0085992,              0.0085992
                    286,                0.38506,                0.22509,                 0.7859,                0.99401,                0.97298,                0.99386,                0.93755,                0.28464,                0.16307,                0.76519,              0.0085942,              0.0085942,              0.0085942
                    287,                0.38495,                0.22488,                0.78649,                0.99417,                0.97293,                0.99388,                0.93754,                0.28453,                0.16286,                0.76518,              0.0085893,              0.0085893,              0.0085893
                    288,                0.38554,                0.22587,                0.78643,                0.99412,                0.97297,                0.99387,                0.93752,                0.28449,                0.16319,                0.76512,              0.0085843,              0.0085843,              0.0085843
                    289,                0.38592,                0.22587,                0.78628,                0.99409,                0.97303,                0.99385,                0.93758,                0.28451,                 0.1633,                0.76511,              0.0085793,              0.0085793,              0.0085793
                    290,                0.38562,                0.22583,                0.78681,                0.99408,                 0.9731,                0.99386,                0.93762,                0.28449,                0.16338,                 0.7651,              0.0085744,              0.0085744,              0.0085744
                    291,                0.38501,                0.22561,                0.78622,                0.99405,                0.97308,                0.99386,                0.93759,                 0.2844,                0.16327,                0.76508,              0.0085695,              0.0085695,              0.0085695
                    292,                  0.384,                0.22504,                 0.7864,                0.99423,                0.97289,                0.99386,                0.93776,                0.28433,                0.16323,                0.76507,              0.0085645,              0.0085645,              0.0085645
                    293,                0.38548,                0.22589,                0.78665,                0.99436,                0.97281,                0.99386,                0.93773,                0.28418,                  0.163,                0.76505,              0.0085596,              0.0085596,              0.0085596
                    294,                0.38363,                0.22452,                0.78617,                0.99438,                0.97285,                0.99386,                0.93781,                0.28404,                0.16303,                0.76506,              0.0085546,              0.0085546,              0.0085546
                    295,                0.38364,                0.22402,                0.78623,                0.99433,                0.97293,                0.99386,                0.93777,                0.28404,                0.16306,                0.76505,              0.0085497,              0.0085497,              0.0085497
                    296,                0.38374,                0.22528,                 0.7866,                0.99435,                0.97292,                0.99388,                0.93771,                0.28403,                0.16302,                0.76507,              0.0085447,              0.0085447,              0.0085447
                    297,                 0.3846,                0.22469,                0.78673,                0.99428,                0.97297,                0.99387,                0.93779,                0.28394,                0.16308,                0.76507,              0.0085398,              0.0085398,              0.0085398
                    298,                0.38405,                0.22462,                0.78642,                0.99423,                0.97297,                0.99386,                0.93789,                 0.2838,                  0.163,                0.76506,              0.0085348,              0.0085348,              0.0085348
                    299,                0.38399,                0.22448,                0.78615,                0.99431,                0.97302,                0.99386,                0.93791,                0.28378,                0.16319,                0.76505,              0.0085299,              0.0085299,              0.0085299
                    300,                0.38349,                0.22487,                0.78603,                0.99414,                 0.9731,                0.99386,                0.93791,                0.28375,                0.16319,                0.76502,              0.0085249,              0.0085249,              0.0085249
                    301,                0.38338,                0.22381,                0.78611,                0.99411,                0.97326,                0.99386,                0.93797,                0.28367,                0.16331,                0.76501,                0.00852,                0.00852,                0.00852
                    302,                0.38285,                0.22449,                0.78645,                0.99426,                0.97298,                0.99386,                0.93792,                0.28347,                0.16315,                0.76501,               0.008515,               0.008515,               0.008515
                    303,                0.38372,                0.22368,                 0.7861,                 0.9943,                0.97297,                0.99385,                0.93793,                0.28352,                0.16343,                0.76501,                0.00851,                0.00851,                0.00851
                    304,                0.38375,                0.22468,                0.78603,                0.99443,                 0.9729,                0.99386,                0.93796,                0.28361,                0.16347,                  0.765,              0.0085051,              0.0085051,              0.0085051
                    305,                 0.3832,                0.22343,                0.78653,                0.99443,                0.97289,                0.99387,                 0.9379,                0.28353,                 0.1634,                0.76499,              0.0085002,              0.0085002,              0.0085002
                    306,                0.38297,                0.22372,                0.78634,                0.99438,                0.97285,                0.99387,                 0.9379,                0.28358,                0.16353,                0.76498,              0.0084952,              0.0084952,              0.0084952
                    307,                 0.3827,                0.22379,                0.78594,                 0.9944,                0.97285,                0.99388,                0.93802,                0.28337,                0.16366,                0.76497,              0.0084903,              0.0084903,              0.0084903
                    308,                0.38357,                 0.2241,                0.78619,                0.99439,                0.97298,                0.99387,                0.93801,                0.28331,                0.16362,                0.76496,              0.0084853,              0.0084853,              0.0084853
                    309,                0.38365,                0.22422,                0.78666,                0.99443,                0.97314,                0.99388,                 0.9379,                0.28326,                0.16382,                0.76495,              0.0084803,              0.0084803,              0.0084803
                    310,                0.38406,                0.22482,                0.78614,                0.99422,                0.97331,                0.99386,                0.93797,                0.28315,                0.16374,                0.76494,              0.0084754,              0.0084754,              0.0084754
                    311,                0.38268,                0.22379,                0.78658,                0.99417,                0.97335,                0.99385,                0.93792,                0.28299,                0.16385,                0.76491,              0.0084705,              0.0084705,              0.0084705
                    312,                0.38308,                 0.2244,                0.78605,                0.99421,                0.97335,                0.99387,                0.93793,                0.28304,                0.16389,                0.76489,              0.0084655,              0.0084655,              0.0084655
                    313,                0.38309,                0.22329,                0.78554,                0.99427,                0.97331,                0.99387,                0.93784,                0.28297,                0.16385,                0.76489,              0.0084606,              0.0084606,              0.0084606
                    314,                0.38298,                0.22438,                0.78621,                0.99427,                0.97328,                0.99387,                0.93798,                0.28284,                 0.1638,                0.76487,              0.0084556,              0.0084556,              0.0084556
                    315,                0.38127,                0.22316,                0.78551,                0.99428,                0.97326,                0.99387,                0.93791,                0.28278,                 0.1638,                0.76486,              0.0084507,              0.0084507,              0.0084507
                    316,                0.38386,                0.22455,                0.78598,                0.99418,                0.97335,                0.99388,                0.93793,                0.28264,                0.16373,                0.76484,              0.0084457,              0.0084457,              0.0084457
                    317,                0.38133,                0.22314,                0.78632,                0.99427,                0.97325,                0.99387,                0.93796,                0.28258,                0.16364,                0.76481,              0.0084408,              0.0084408,              0.0084408
                    318,                0.38239,                0.22322,                0.78633,                0.99447,                0.97322,                0.99388,                0.93824,                0.28243,                0.16364,                0.76482,              0.0084358,              0.0084358,              0.0084358
                    319,                0.38392,                0.22449,                 0.7864,                 0.9945,                 0.9323,                0.96126,                0.90652,                 0.2823,                0.16377,                0.76481,              0.0084309,              0.0084309,              0.0084309
                    320,                0.38356,                0.22449,                 0.7868,                0.99443,                0.97326,                0.99386,                0.93839,                0.28238,                0.16384,                0.76481,              0.0084259,              0.0084259,              0.0084259
                    321,                0.38163,                0.22281,                0.78603,                0.99443,                0.97331,                0.99385,                0.93806,                0.28227,                0.16386,                0.76481,              0.0084209,              0.0084209,              0.0084209
                    322,                0.38246,                 0.2237,                0.78642,                0.99439,                0.97335,                0.99387,                0.93844,                0.28227,                0.16393,                0.76478,               0.008416,               0.008416,               0.008416
