                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    161,                0.32676,                0.20024,                 0.8018,                0.99733,                0.99012,                0.99497,                0.97864,                0.21009,                  0.125,                0.76381,              0.0084259,              0.0084259,              0.0084259
                    162,                 0.3291,                 0.2014,                0.80184,                0.99688,                0.99014,                0.99497,                0.97877,                0.20983,                0.12481,                0.76393,               0.008416,               0.008416,               0.008416
                    163,                0.32746,                0.19949,                0.80181,                0.99703,                0.99027,                0.99497,                 0.9787,                0.20972,                0.12452,                0.76388,              0.0084061,              0.0084061,              0.0084061
                    164,                0.32727,                0.20002,                 0.8002,                0.99825,                0.98888,                0.99497,                0.97879,                0.20976,                0.12429,                0.76366,              0.0083962,              0.0083962,              0.0083962
                    165,                0.32671,                0.19759,                0.80061,                0.99834,                0.98894,                0.99497,                0.97867,                0.20984,                0.12434,                 0.7636,              0.0083863,              0.0083863,              0.0083863
                    166,                0.32692,                0.20027,                0.80057,                 0.9979,                0.98951,                0.99497,                0.97845,                0.20979,                0.12431,                0.76362,              0.0083764,              0.0083764,              0.0083764
                    167,                0.32723,                 0.1975,                0.80148,                0.99771,                0.98964,                0.99497,                0.97858,                0.20958,                0.12408,                0.76373,              0.0083665,              0.0083665,              0.0083665
                    168,                0.32702,                0.19763,                0.80092,                0.99782,                0.98989,                0.99497,                0.97853,                0.20943,                0.12395,                0.76369,              0.0083566,              0.0083566,              0.0083566
                    169,                0.32652,                0.19921,                0.80169,                0.99783,                 0.9896,                0.99497,                0.97872,                0.20908,                0.12374,                0.76371,              0.0083467,              0.0083467,              0.0083467
                    170,                0.32601,                0.19809,                0.80088,                0.99758,                 0.9898,                0.99497,                0.97862,                0.20906,                0.12408,                0.76371,              0.0083368,              0.0083368,              0.0083368
                    171,                0.32866,                0.19873,                0.80064,                0.99747,                0.98976,                0.99497,                 0.9787,                0.20914,                0.12395,                0.76361,              0.0083269,              0.0083269,              0.0083269
                    172,                0.32768,                0.19984,                0.80025,                0.99727,                0.98989,                0.99497,                0.97867,                0.20907,                0.12384,                0.76356,               0.008317,               0.008317,               0.008317
                    173,                0.32754,                0.19869,                0.80143,                0.99732,                0.99002,                0.99497,                0.97876,                0.20882,                0.12366,                0.76352,              0.0083071,              0.0083071,              0.0083071
                    174,                0.32818,                0.19972,                0.80171,                0.99727,                0.99002,                0.99497,                0.97875,                0.20875,                0.12409,                0.76359,              0.0082972,              0.0082972,              0.0082972
                    175,                0.32489,                0.20062,                0.79976,                 0.9975,                0.98976,                0.99497,                0.97874,                0.20842,                0.12378,                0.76352,              0.0082873,              0.0082873,              0.0082873
                    176,                0.32654,                 0.1962,                0.80183,                0.99783,                0.98951,                0.99497,                0.97876,                0.20821,                0.12365,                0.76339,              0.0082774,              0.0082774,              0.0082774
                    177,                0.32521,                 0.1983,                0.80068,                0.99847,                0.98857,                0.99497,                0.97876,                0.20798,                 0.1234,                0.76341,              0.0082675,              0.0082675,              0.0082675
                    178,                0.32458,                 0.1958,                0.80076,                0.99808,                0.98913,                0.99497,                0.97881,                0.20804,                0.12371,                0.76347,              0.0082576,              0.0082576,              0.0082576
                    179,                0.32425,                0.19987,                0.80138,                0.99718,                0.98989,                0.99497,                 0.9788,                0.20786,                0.12347,                0.76349,              0.0082477,              0.0082477,              0.0082477
                    180,                0.32562,                0.19757,                0.80054,                 0.9972,                0.98994,                0.99497,                0.97875,                0.20765,                 0.1234,                0.76354,              0.0082378,              0.0082378,              0.0082378
                    181,                0.32382,                0.19826,                0.80045,                0.99758,                0.98967,                0.99497,                0.97888,                0.20757,                0.12341,                0.76356,              0.0082279,              0.0082279,              0.0082279
                    182,                0.32498,                 0.1976,                0.80098,                0.99775,                0.98951,                0.99497,                0.97891,                0.20737,                0.12311,                0.76347,               0.008218,               0.008218,               0.008218
                    183,                0.32606,                0.19892,                0.80164,                0.99795,                0.98964,                0.99497,                0.97938,                0.20734,                0.12325,                0.76345,              0.0082081,              0.0082081,              0.0082081
                    184,                0.32426,                0.19893,                0.80032,                0.99796,                0.98947,                0.99497,                0.97918,                0.20721,                0.12324,                0.76349,              0.0081982,              0.0081982,              0.0081982
                    185,                0.32267,                0.19727,                0.79942,                0.99796,                0.98953,                0.99497,                0.97941,                0.20712,                 0.1232,                0.76354,              0.0081883,              0.0081883,              0.0081883
                    186,                0.32439,                0.19652,                0.80057,                0.99796,                0.98946,                0.99497,                0.97888,                0.20707,                0.12312,                0.76361,              0.0081784,              0.0081784,              0.0081784
                    187,                0.32495,                 0.1977,                0.80074,                0.99787,                0.98938,                0.99497,                0.97951,                0.20686,                0.12294,                0.76359,              0.0081685,              0.0081685,              0.0081685
                    188,                0.32431,                0.19614,                0.80068,                0.99784,                0.98938,                0.99497,                0.97997,                0.20673,                0.12322,                 0.7635,              0.0081586,              0.0081586,              0.0081586
                    189,                0.32428,                0.19975,                0.80121,                0.99783,                0.98948,                0.99497,                0.97937,                0.20665,                0.12323,                0.76345,              0.0081487,              0.0081487,              0.0081487
                    190,                 0.3233,                0.19773,                  0.801,                0.99783,                0.98946,                0.99497,                0.97943,                0.20667,                0.12313,                0.76344,              0.0081388,              0.0081388,              0.0081388
                    191,                0.32509,                0.19867,                0.80145,                0.99783,                0.98946,                0.99497,                0.97932,                0.20659,                0.12303,                0.76339,              0.0081289,              0.0081289,              0.0081289
                    192,                0.32344,                0.19758,                0.80094,                0.99783,                0.98948,                0.99497,                0.97985,                0.20649,                0.12331,                0.76334,               0.008119,               0.008119,               0.008119
                    193,                0.32107,                0.19509,                0.80041,                0.99802,                0.98938,                0.99497,                0.97948,                0.20637,                0.12334,                0.76339,              0.0081091,              0.0081091,              0.0081091
                    194,                 0.3244,                0.19705,                0.80065,                0.99803,                0.98926,                0.99497,                0.97944,                0.20636,                 0.1233,                0.76335,              0.0080992,              0.0080992,              0.0080992
                    195,                0.32552,                0.19678,                0.80052,                0.99822,                0.98948,                0.99497,                0.97951,                0.20631,                0.12308,                0.76325,              0.0080893,              0.0080893,              0.0080893
                    196,                0.32372,                0.19557,                0.79995,                  0.998,                0.98951,                0.99497,                0.97949,                0.20629,                0.12315,                 0.7632,              0.0080794,              0.0080794,              0.0080794
                    197,                0.32139,                 0.1968,                0.79956,                0.99796,                0.98951,                0.99497,                0.97956,                0.20625,                0.12312,                0.76319,              0.0080695,              0.0080695,              0.0080695
                    198,                0.32214,                0.19763,                0.80074,                0.99815,                0.98938,                0.99497,                0.97972,                0.20613,                0.12322,                0.76321,              0.0080596,              0.0080596,              0.0080596
                    199,                0.32205,                0.19524,                0.80044,                0.99819,                0.98938,                0.99497,                0.97951,                0.20613,                0.12322,                0.76323,              0.0080497,              0.0080497,              0.0080497
                    200,                0.32157,                0.19542,                0.80003,                0.99817,                0.98938,                0.99497,                0.97944,                0.20612,                0.12332,                0.76326,              0.0080398,              0.0080398,              0.0080398
                    201,                0.32309,                0.19643,                0.80095,                0.99824,                0.98938,                0.99497,                0.97946,                0.20604,                 0.1232,                0.76332,              0.0080299,              0.0080299,              0.0080299
                    202,                0.32237,                0.19547,                0.80043,                0.99825,                0.98938,                0.99497,                0.97948,                0.20591,                0.12317,                0.76334,                0.00802,                0.00802,                0.00802
                    203,                0.32193,                0.19573,                0.80015,                0.99806,                0.98951,                0.99497,                0.97999,                0.20584,                0.12292,                0.76333,              0.0080101,              0.0080101,              0.0080101
                    204,                0.32329,                0.19656,                0.80045,                0.99806,                0.98951,                0.99497,                0.97957,                0.20583,                0.12328,                0.76324,              0.0080002,              0.0080002,              0.0080002
                    205,                0.32073,                0.19641,                0.80052,                  0.998,                0.98951,                0.99497,                0.97967,                0.20587,                0.12341,                0.76326,              0.0079903,              0.0079903,              0.0079903
                    206,                0.31957,                0.19509,                0.79922,                0.99809,                0.98944,                0.99497,                0.98012,                 0.2058,                0.12317,                0.76322,              0.0079804,              0.0079804,              0.0079804
                    207,                0.32109,                 0.1945,                0.80034,                0.99802,                0.98951,                0.99497,                0.98014,                0.20572,                0.12308,                0.76321,              0.0079705,              0.0079705,              0.0079705
                    208,                  0.321,                0.19788,                 0.7999,                0.99804,                0.98951,                0.99497,                0.98029,                0.20557,                0.12301,                 0.7632,              0.0079606,              0.0079606,              0.0079606
                    209,                0.32119,                0.19503,                0.80008,                0.99816,                0.98951,                0.99497,                0.98027,                0.20548,                0.12308,                0.76313,              0.0079507,              0.0079507,              0.0079507
                    210,                0.32051,                0.19638,                0.80088,                0.99798,                0.98951,                0.99497,                0.98035,                 0.2054,                0.12292,                0.76309,              0.0079408,              0.0079408,              0.0079408
                    211,                0.31927,                0.19296,                 0.7998,                0.99794,                0.98951,                0.99497,                 0.9803,                0.20533,                0.12301,                0.76306,              0.0079309,              0.0079309,              0.0079309
                    212,                0.31843,                0.19747,                0.79986,                  0.998,                0.98951,                0.99497,                0.98021,                0.20538,                0.12305,                 0.7631,               0.007921,               0.007921,               0.007921
                    213,                0.31941,                0.19447,                0.80091,                0.99796,                0.98951,                0.99497,                0.98032,                0.20524,                0.12297,                0.76314,              0.0079111,              0.0079111,              0.0079111
                    214,                0.32163,                0.19802,                0.80051,                0.99819,                0.98951,                0.99497,                 0.9803,                0.20509,                0.12298,                0.76314,              0.0079012,              0.0079012,              0.0079012
                    215,                0.31868,                0.19396,                0.80016,                0.99811,                0.98938,                0.99497,                 0.9802,                 0.2051,                0.12305,                0.76309,              0.0078913,              0.0078913,              0.0078913
                    216,                0.31969,                0.19501,                0.79904,                0.99809,                0.98942,                0.99497,                0.98032,                0.20503,                0.12303,                 0.7631,              0.0078814,              0.0078814,              0.0078814
                    217,                0.31968,                0.19584,                0.80125,                0.99809,                0.98949,                0.99497,                0.98022,                0.20502,                0.12323,                0.76313,              0.0078715,              0.0078715,              0.0078715
                    218,                0.32049,                0.19665,                0.79931,                0.99809,                0.98948,                0.99497,                0.98026,                0.20492,                0.12338,                 0.7631,              0.0078616,              0.0078616,              0.0078616
                    219,                0.31704,                0.19575,                0.80066,                0.99796,                0.98943,                0.99497,                0.98028,                0.20488,                0.12344,                0.76315,              0.0078517,              0.0078517,              0.0078517
                    220,                 0.3154,                 0.1935,                0.79953,                0.99796,                 0.9895,                0.99497,                0.98031,                0.20482,                 0.1234,                0.76316,              0.0078418,              0.0078418,              0.0078418
                    221,                0.31797,                0.19656,                0.79971,                0.99783,                0.98956,                0.99497,                0.98023,                0.20469,                0.12291,                 0.7632,              0.0078319,              0.0078319,              0.0078319
                    222,                0.31404,                0.19215,                0.79916,                0.99783,                0.98956,                0.99497,                0.98024,                0.20466,                0.12301,                0.76325,               0.007822,               0.007822,               0.007822
                    223,                0.31627,                0.19608,                0.79915,                0.99782,                0.98976,                0.99497,                0.97988,                0.20462,                0.12267,                0.76328,              0.0078121,              0.0078121,              0.0078121
                    224,                0.31475,                0.19507,                0.79917,                0.99782,                0.98976,                0.99497,                0.98024,                 0.2045,                0.12264,                0.76327,              0.0078022,              0.0078022,              0.0078022
                    225,                0.31625,                 0.1921,                0.79957,                0.99762,                0.98976,                0.99497,                0.98026,                0.20442,                0.12302,                0.76328,              0.0077923,              0.0077923,              0.0077923
                    226,                0.31498,                0.19209,                0.79924,                0.99757,                0.98976,                0.99497,                0.97984,                0.20437,                0.12295,                0.76331,              0.0077824,              0.0077824,              0.0077824
                    227,                 0.3139,                0.19248,                0.79984,                0.99771,                0.98976,                0.99497,                0.97979,                0.20429,                0.12281,                0.76329,              0.0077725,              0.0077725,              0.0077725
                    228,                0.31429,                0.19132,                0.79835,                0.99774,                0.98976,                0.99497,                0.97977,                0.20421,                0.12278,                0.76324,              0.0077626,              0.0077626,              0.0077626
                    229,                 0.3142,                0.19267,                0.80014,                0.99775,                0.98976,                0.99497,                0.97985,                0.20417,                0.12274,                 0.7632,              0.0077527,              0.0077527,              0.0077527
                    230,                0.31247,                0.19165,                0.79814,                0.99771,                0.98978,                0.99497,                0.97974,                0.20411,                0.12278,                0.76315,              0.0077428,              0.0077428,              0.0077428
                    231,                0.31312,                 0.1927,                0.79877,                0.99771,                0.98979,                0.99497,                0.97976,                0.20417,                0.12274,                0.76309,              0.0077329,              0.0077329,              0.0077329
                    232,                0.31446,                0.19161,                0.79978,                0.99771,                0.98979,                0.99497,                0.97988,                0.20419,                0.12271,                0.76304,               0.007723,               0.007723,               0.007723
                    233,                0.31281,                0.19174,                0.79849,                0.99771,                0.98981,                0.99497,                0.97982,                0.20414,                0.12275,                0.76294,              0.0077131,              0.0077131,              0.0077131
                    234,                0.31238,                 0.1929,                 0.7992,                0.99761,                0.98976,                0.99497,                0.98031,                0.20403,                 0.1231,                0.76288,              0.0077032,              0.0077032,              0.0077032
                    235,                0.31283,                0.19204,                0.79889,                0.99758,                0.98977,                0.99497,                0.98027,                 0.2041,                0.12313,                0.76282,              0.0076933,              0.0076933,              0.0076933
                    236,                0.31323,                0.19079,                0.79862,                0.99758,                0.98987,                0.99497,                0.97978,                0.20414,                0.12314,                0.76279,              0.0076834,              0.0076834,              0.0076834
                    237,                0.31112,                0.19207,                 0.7986,                0.99758,                0.98986,                0.99497,                0.98028,                0.20403,                0.12321,                0.76276,              0.0076735,              0.0076735,              0.0076735
                    238,                0.31163,                0.19123,                0.79923,                0.99758,                0.98981,                0.99497,                0.98041,                  0.204,                0.12314,                0.76273,              0.0076636,              0.0076636,              0.0076636
                    239,                0.31385,                0.19394,                0.79921,                0.99757,                0.98989,                0.99497,                0.98027,                0.20401,                0.12322,                 0.7627,              0.0076537,              0.0076537,              0.0076537
                    240,                0.31353,                0.19138,                0.79862,                0.99767,                0.98989,                0.99497,                0.98021,                0.20409,                0.12317,                0.76273,              0.0076438,              0.0076438,              0.0076438
                    241,                0.31287,                0.19283,                0.79925,                 0.9977,                0.98989,                0.99497,                0.98008,                0.20412,                0.12341,                 0.7627,              0.0076339,              0.0076339,              0.0076339
                    242,                0.31173,                0.19289,                0.79971,                 0.9977,                0.98989,                0.99497,                0.98039,                0.20415,                0.12347,                0.76269,               0.007624,               0.007624,               0.007624
                    243,                0.31144,                0.19012,                0.79894,                0.99766,                0.98989,                0.99497,                0.98038,                0.20417,                0.12359,                0.76268,              0.0076141,              0.0076141,              0.0076141
                    244,                0.31005,                0.19154,                0.79939,                0.99763,                0.98989,                0.99497,                0.98028,                0.20415,                0.12349,                0.76268,              0.0076042,              0.0076042,              0.0076042
                    245,                 0.3111,                0.19129,                0.79878,                0.99764,                0.98989,                0.99497,                0.98032,                0.20412,                0.12368,                0.76263,              0.0075943,              0.0075943,              0.0075943
                    246,                0.31439,                0.19386,                0.79894,                0.99771,                0.99001,                0.99497,                0.98028,                0.20404,                0.12354,                0.76261,              0.0075844,              0.0075844,              0.0075844
                    247,                0.31192,                0.19174,                0.79932,                0.99753,                0.99002,                0.99497,                0.98036,                0.20406,                0.12352,                0.76259,              0.0075745,              0.0075745,              0.0075745
                    248,                0.31318,                0.19199,                0.79862,                0.99758,                0.99002,                0.99497,                 0.9803,                0.20412,                0.12377,                0.76259,              0.0075646,              0.0075646,              0.0075646
                    249,                0.31017,                0.18981,                0.79812,                0.99759,                0.99002,                0.99497,                0.98036,                0.20411,                0.12385,                0.76255,              0.0075547,              0.0075547,              0.0075547
                    250,                   0.31,                0.19105,                0.79799,                 0.9976,                0.99002,                0.99498,                 0.9805,                0.20418,                0.12388,                0.76252,              0.0075448,              0.0075448,              0.0075448
                    251,                0.31055,                0.18792,                0.79879,                0.99762,                0.99002,                0.99498,                0.98037,                 0.2042,                0.12415,                0.76248,              0.0075349,              0.0075349,              0.0075349
                    252,                0.30917,                0.19071,                0.79769,                0.99745,                0.99002,                0.99498,                0.98034,                0.20422,                0.12406,                0.76245,               0.007525,               0.007525,               0.007525
                    253,                0.31275,                0.19188,                 0.7982,                0.99748,                0.99002,                0.99498,                0.98029,                0.20423,                0.12422,                0.76242,              0.0075151,              0.0075151,              0.0075151
                    254,                0.31019,                0.19105,                0.79811,                0.99745,                0.99002,                0.99498,                0.97985,                0.20437,                0.12425,                0.76243,              0.0075052,              0.0075052,              0.0075052
                    255,                0.30967,                0.19165,                 0.7982,                0.99774,                0.99002,                0.99498,                0.98024,                0.20431,                0.12429,                0.76243,              0.0074953,              0.0074953,              0.0074953
                    256,                0.31033,                0.19012,                0.79773,                0.99779,                0.99002,                0.99498,                0.97992,                0.20437,                0.12445,                0.76247,              0.0074854,              0.0074854,              0.0074854
                    257,                0.31041,                0.19157,                0.79857,                0.99785,                0.99002,                0.99498,                0.97987,                0.20438,                0.12449,                0.76243,              0.0074755,              0.0074755,              0.0074755
                    258,                0.30947,                0.18977,                0.79826,                0.99784,                0.99002,                0.99498,                0.97985,                 0.2044,                0.12468,                0.76241,              0.0074656,              0.0074656,              0.0074656
                    259,                0.30959,                0.18978,                0.79799,                0.99783,                0.99002,                0.99498,                0.98017,                0.20446,                0.12506,                0.76244,              0.0074557,              0.0074557,              0.0074557
                    260,                 0.3077,                0.18883,                0.79795,                0.99788,                0.99002,                0.99498,                 0.9803,                0.20448,                 0.1251,                 0.7624,              0.0074458,              0.0074458,              0.0074458
                    261,                0.30887,                0.19058,                0.79718,                0.99786,                0.99002,                0.99498,                0.98014,                0.20447,                0.12529,                0.76239,              0.0074359,              0.0074359,              0.0074359
                    262,                0.31098,                0.19128,                0.79765,                0.99783,                0.99002,                0.99498,                0.97982,                 0.2046,                0.12554,                0.76235,               0.007426,               0.007426,               0.007426
                    263,                0.30763,                0.18983,                0.79841,                0.99786,                0.99002,                0.99498,                0.98007,                0.20462,                0.12576,                0.76232,              0.0074161,              0.0074161,              0.0074161
                    264,                0.30989,                0.19005,                0.79804,                0.99787,                0.99002,                0.99498,                0.98016,                0.20459,                0.12582,                0.76231,              0.0074062,              0.0074062,              0.0074062
                    265,                0.31061,                0.18968,                0.79882,                0.99785,                0.99002,                0.99498,                0.98032,                0.20463,                0.12582,                0.76229,              0.0073963,              0.0073963,              0.0073963
                    266,                0.30937,                0.18824,                0.79884,                0.99774,                0.99002,                0.99498,                0.98013,                0.20461,                0.12579,                0.76229,              0.0073864,              0.0073864,              0.0073864
                    267,                0.30883,                0.19174,                0.79793,                0.99783,                0.99004,                0.99498,                0.97992,                0.20468,                0.12585,                 0.7623,              0.0073765,              0.0073765,              0.0073765
                    268,                0.30839,                0.19035,                0.79883,                0.99775,                0.99014,                0.99498,                0.97988,                0.20458,                0.12585,                0.76227,              0.0073666,              0.0073666,              0.0073666
                    269,                0.30896,                0.19142,                0.80035,                0.99774,                0.99014,                0.99498,                0.97986,                0.20469,                0.12593,                0.76231,              0.0073567,              0.0073567,              0.0073567
                    270,                0.31002,                0.19176,                0.79966,                0.99766,                0.99014,                0.99498,                0.97986,                0.20467,                0.12611,                0.76229,              0.0073468,              0.0073468,              0.0073468
                    271,                0.30841,                0.18947,                0.79794,                0.99768,                0.99014,                0.99498,                0.97989,                0.20477,                0.12626,                0.76227,              0.0073369,              0.0073369,              0.0073369
                    272,                0.30881,                0.19089,                0.80017,                0.99766,                0.99014,                0.99498,                0.97993,                0.20473,                0.12622,                0.76224,               0.007327,               0.007327,               0.007327
                    273,                0.30813,                0.18837,                 0.7984,                0.99771,                0.99013,                0.99498,                 0.9799,                0.20477,                0.12632,                0.76227,              0.0073171,              0.0073171,              0.0073171
                    274,                0.30926,                0.18828,                0.79922,                0.99745,                0.99014,                0.99498,                0.97987,                 0.2047,                0.12641,                0.76225,              0.0073072,              0.0073072,              0.0073072
                    275,                 0.3064,                0.19053,                0.79851,                0.99745,                0.99014,                0.99498,                0.97987,                0.20473,                0.12672,                0.76226,              0.0072973,              0.0072973,              0.0072973
                    276,                0.30962,                0.18906,                0.79784,                0.99744,                0.99014,                0.99498,                0.97989,                0.20472,                0.12679,                0.76227,              0.0072874,              0.0072874,              0.0072874
                    277,                0.30937,                0.19148,                0.79871,                0.99745,                0.99014,                0.99498,                0.97995,                0.20472,                0.12699,                0.76227,              0.0072775,              0.0072775,              0.0072775
                    278,                0.30763,                0.18917,                 0.7981,                0.99741,                0.99014,                0.99498,                0.97992,                0.20492,                0.12683,                0.76231,              0.0072676,              0.0072676,              0.0072676
                    279,                0.30782,                0.18841,                0.79784,                0.99741,                0.99014,                0.99498,                0.97983,                0.20504,                0.12705,                0.76229,              0.0072577,              0.0072577,              0.0072577
                    280,                0.30949,                0.19058,                0.79864,                 0.9974,                0.99014,                0.99498,                0.97992,                0.20513,                0.12739,                0.76227,              0.0072478,              0.0072478,              0.0072478
                    281,                0.30681,                0.18898,                0.79888,                0.99741,                0.99014,                0.99497,                0.97985,                0.20517,                0.12739,                 0.7623,              0.0072379,              0.0072379,              0.0072379
                    282,                0.30682,                0.18912,                0.79762,                 0.9974,                0.99014,                0.99497,                0.97985,                0.20517,                0.12766,                 0.7623,               0.007228,               0.007228,               0.007228
                    283,                 0.3062,                0.18681,                 0.7981,                 0.9974,                0.99014,                0.99497,                0.97989,                0.20531,                0.12782,                0.76231,              0.0072181,              0.0072181,              0.0072181
                    284,                0.30727,                 0.1888,                 0.7977,                0.99741,                0.99014,                0.99497,                0.97993,                0.20542,                  0.128,                 0.7623,              0.0072082,              0.0072082,              0.0072082
                    285,                0.30767,                0.19101,                0.79875,                0.99741,                0.99014,                0.99497,                0.97991,                0.20546,                0.12824,                0.76233,              0.0071983,              0.0071983,              0.0071983
                    286,                0.30689,                0.18951,                0.79772,                0.99745,                0.99014,                0.99497,                0.97988,                0.20552,                0.12835,                 0.7623,              0.0071884,              0.0071884,              0.0071884
                    287,                0.30761,                0.18797,                0.79821,                0.99745,                0.99012,                0.99497,                0.97986,                 0.2055,                0.12819,                0.76227,              0.0071785,              0.0071785,              0.0071785
                    288,                0.30649,                0.18935,                0.79781,                0.99745,                0.99009,                0.99497,                 0.9799,                0.20558,                0.12847,                 0.7623,              0.0071686,              0.0071686,              0.0071686
                    289,                0.30605,                0.18751,                0.79748,                0.99744,                0.99014,                0.99497,                0.97987,                0.20569,                0.12865,                 0.7623,              0.0071587,              0.0071587,              0.0071587
                    290,                0.30601,                0.18849,                0.79744,                0.99745,                0.99011,                0.99497,                0.97988,                0.20569,                0.12856,                0.76232,              0.0071488,              0.0071488,              0.0071488
                    291,                0.30548,                0.18799,                0.79734,                0.99745,                0.99007,                0.99497,                0.97986,                0.20577,                0.12867,                0.76232,              0.0071389,              0.0071389,              0.0071389
                    292,                  0.306,                0.18875,                0.79696,                0.99745,                0.99019,                0.99497,                0.97985,                0.20577,                0.12885,                0.76234,               0.007129,               0.007129,               0.007129
                    293,                 0.3058,                0.18946,                  0.798,                0.99745,                0.99017,                0.99497,                0.97988,                0.20586,                0.12901,                0.76234,              0.0071191,              0.0071191,              0.0071191
                    294,                0.30725,                 0.1888,                 0.7965,                0.99745,                0.99018,                0.99497,                 0.9799,                 0.2058,                0.12898,                0.76232,              0.0071092,              0.0071092,              0.0071092
                    295,                0.30567,                 0.1876,                0.79792,                0.99745,                0.98993,                0.99497,                0.97988,                0.20586,                 0.1292,                0.76232,              0.0070993,              0.0070993,              0.0070993
                    296,                0.30623,                0.18588,                0.79722,                0.99758,                0.98998,                0.99497,                0.97996,                0.20585,                0.12927,                0.76229,              0.0070894,              0.0070894,              0.0070894
                    297,                0.30603,                0.18761,                0.79762,                0.99758,                0.99001,                0.99497,                0.97996,                0.20598,                0.12949,                0.76227,              0.0070795,              0.0070795,              0.0070795
                    298,                0.30518,                0.18679,                0.79725,                0.99758,                0.98994,                0.99497,                0.97999,                0.20599,                0.12958,                0.76226,              0.0070696,              0.0070696,              0.0070696
                    299,                0.30634,                0.18763,                0.79895,                0.99758,                0.98994,                0.99497,                0.98001,                0.20601,                0.12957,                0.76225,              0.0070597,              0.0070597,              0.0070597
                    300,                0.30626,                0.18833,                0.79873,                0.99758,                0.98987,                0.99497,                0.98001,                0.20587,                0.12951,                0.76225,              0.0070498,              0.0070498,              0.0070498
