                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    320,                0.36906,                0.22106,                0.80113,                0.99516,                0.98197,                0.99447,                0.96658,                0.24056,                0.15034,                0.78085,              0.0068518,              0.0068518,              0.0068518
                    321,                 0.3719,                0.22131,                0.80223,                0.99527,                0.98196,                 0.9945,                0.96661,                0.24057,                0.15022,                0.78086,              0.0068419,              0.0068419,              0.0068419
                    322,                0.37058,                0.22208,                0.80149,                0.99521,                0.98185,                 0.9945,                0.96647,                0.24062,                0.15038,                  0.781,               0.006832,               0.006832,               0.006832
                    323,                 0.3758,                0.22148,                0.80269,                0.99543,                0.98172,                0.99451,                0.96652,                0.24067,                0.15037,                0.78094,              0.0068221,              0.0068221,              0.0068221
                    324,                0.36856,                 0.2228,                 0.8012,                 0.9953,                0.98185,                0.99449,                0.96664,                0.24046,                0.15011,                0.78102,              0.0068122,              0.0068122,              0.0068122
                    325,                 0.3706,                0.21815,                0.80164,                0.99527,                0.98201,                0.99449,                0.96671,                0.24039,                 0.1499,                0.78116,              0.0068023,              0.0068023,              0.0068023
                    326,                0.36929,                0.22022,                 0.8022,                0.99553,                0.98197,                0.99452,                0.96664,                0.24042,                0.15008,                0.78136,              0.0067924,              0.0067924,              0.0067924
                    327,                0.36655,                0.21993,                0.80164,                0.99556,                 0.9821,                0.99453,                0.96656,                0.24029,                 0.1499,                0.78141,              0.0067825,              0.0067825,              0.0067825
                    328,                0.36484,                0.21679,                0.80124,                 0.9954,                0.98195,                0.99453,                0.96666,                0.23972,                0.14965,                0.78131,              0.0067726,              0.0067726,              0.0067726
                    329,                0.36777,                0.21783,                0.80203,                 0.9954,                0.98198,                0.99452,                0.96652,                0.23962,                0.14967,                0.78127,              0.0067627,              0.0067627,              0.0067627
                    330,                0.36742,                0.21581,                0.80185,                0.99557,                0.98197,                0.99452,                0.96671,                0.23964,                0.14953,                0.78117,              0.0067528,              0.0067528,              0.0067528
